73 38.57533645629883  4.089877128601074
74 38.53370666503906  3.863542914390564
75 38.48944664001465  4.202696084976196
76 38.85508728027344  4.479894638061523
77 38.67435646057129  3.9990968704223633
78 38.80034255981445  4.006165385246277
79 38.6145133972168  3.9998687505722046
80 38.88001823425293  3.977105140686035
81 38.770280838012695  4.034682989120483
82 38.77970886230469  4.213000535964966
83 38.63616752624512  4.042090177536011
84 38.722042083740234  3.942025661468506
85 39.04053497314453  4.177331447601318
86 39.2696418762207  4.483278512954712
87 39.23050308227539  4.148252010345459
88 38.86652183532715  3.830138683319092
89 38.91648292541504  3.824945569038391
90 38.77168846130371  4.156798601150513
91 39.07588768005371  4.444591283798218
92 38.739248275756836  4.306836128234863
93 38.85243225097656  4.5795204639434814
94 38.81959915161133  4.694387674331665
95 38.78579521179199  4.589571475982666
96 38.72589874267578  4.345484256744385
97 38.970407485961914  4.362328290939331
98 38.52215003967285  4.147607088088989
99 38.757131576538086  4.464406728744507
100 38.8725471496582  4.135303616523743
101 38.95793342590332  4.527189016342163
102 39.177371978759766  4.347784757614136
103 39.25466728210449  4.279362678527832
104 39.03533172607422  4.123557925224304
105 38.889244079589844  4.112475514411926
106 38.707014083862305  4.003136992454529
107 38.82481002807617  3.9670149087905884
108 38.96071434020996  4.113564968109131
109 39.08562088012695  4.3993226289749146
110 38.931114196777344  4.38742196559906
111 39.03713035583496  4.46127986907959
112 39.00382423400879  4.2283034324646
113 38.65474891662598  4.132377624511719
114 38.77459144592285  3.9941097497940063
115 39.03501510620117  4.050302863121033
116 38.58369445800781  4.080348491668701
117 38.74580383300781  4.311512231826782
118 38.539119720458984  4.366110563278198
119 38.35758972167969  4.044811010360718
120 38.32669639587402  4.00901460647583
121 38.53724479675293  4.103046298027039
122 38.534812927246094  4.166192531585693
123 38.42207145690918  4.124193906784058
124 38.440391540527344  4.040110945701599
125 38.80100440979004  4.499122619628906
126 38.928062438964844  4.376036643981934
127 38.470937728881836  4.365843772888184
128 38.79304122924805  3.973254919052124
129 38.89046096801758  4.295144081115723
130 38.83578109741211  4.431638717651367
131 38.457523345947266  4.6329731941223145
132 38.99481773376465  4.599055051803589
133 39.1162166595459  4.711208820343018
134 39.574363708496094  4.96301531791687
135 39.493581771850586  4.7090559005737305
136 39.28390312194824  4.67544412612915
137 39.570220947265625  4.623652219772339
138 39.08589172363281  4.5587546825408936
139 39.16715621948242  4.957752227783203
140 38.670915603637695  4.690180540084839
141 38.724884033203125  4.763383150100708
142 38.92867469787598  4.565576553344727
143 38.85676956176758  4.7782301902771
144 39.26566123962402  4.54388427734375
145 39.14174842834473  4.574673652648926
146 38.961164474487305  4.733266592025757
147 39.266366958618164  4.781447649002075
148 39.05035591125488  4.754324197769165
149 39.21496772766113  4.588454008102417
150 39.16297721862793  4.88704252243042
151 38.92579650878906  4.627110719680786
152 38.82074546813965  4.590739607810974
153 38.78845024108887  4.4959797859191895
154 38.57145118713379  4.400007605552673
155 38.7623176574707  4.333946108818054
156 38.7673225402832  4.455044746398926
157 38.87308692932129  4.482378721237183
158 39.094234466552734  4.5491204261779785
159 38.62558937072754  4.47794508934021
160 38.81098556518555  4.334261894226074
161 38.409414291381836  4.212478518486023
162 38.712873458862305  4.139811038970947
163 39.281219482421875  4.324096202850342
164 39.518428802490234  4.503154754638672
165 39.47735786437988  4.598506450653076
166 39.21312141418457  4.285153865814209
167 39.15439224243164  4.430041790008545
168 39.449934005737305  4.332858324050903
169 39.06646156311035  4.476170182228088
170 39.132436752319336  4.525516033172607
171 38.640188217163086  4.578893423080444
172 38.661537170410156  4.53124213218689
173 39.144365310668945  4.300127863883972
174 38.49860382080078  4.223548889160156
175 38.41512489318848  4.1457401514053345
176 38.53244209289551  3.8308104276657104
177 38.42443084716797  3.9692745208740234
178 38.62400436401367  3.9029089212417603
179 38.90517807006836  4.169571876525879
180 38.06279373168945  3.9517537355422974
181 38.524003982543945  3.8911463022232056
182 39.002899169921875  3.947506904602051
183 39.049598693847656  3.917446494102478
184 38.33542823791504  3.7278934717178345
185 38.609758377075195  4.060486078262329
186 38.831777572631836  3.7357267141342163
187 38.55146789550781  3.614274024963379
188 38.42073440551758  3.700059175491333
189 38.764455795288086  3.839669704437256
190 38.75857925415039  3.808642864227295
191 38.60007286071777  3.9777755737304688
192 38.515302658081055  3.984144687652588
193 38.526166915893555  4.1714746952056885
194 38.385093688964844  4.217189311981201
195 38.66106605529785  4.233453869819641
196 38.41726303100586  4.237626552581787
197 38.57530403137207  4.106866121292114
198 38.64656066894531  4.233032941818237
199 38.47000503540039  3.9943209886550903
200 38.35561752319336  4.061091899871826
201 38.125545501708984  4.1410335302352905
202 38.439069747924805  4.130504250526428
203 38.286075592041016  4.256713628768921
204 38.33011817932129  4.157862186431885
205 38.445560455322266  4.134593486785889
206 38.39447593688965  4.006798505783081
207 38.39164352416992  4.009667634963989
208 38.52322578430176  4.117083311080933
209 38.34583282470703  3.775377869606018
210 38.36096382141113  4.291262865066528
211 38.41391372680664  3.947108507156372
212 38.68034362792969  4.0626596212387085
213 38.60598373413086  4.104874849319458
214 38.48456382751465  4.191438436508179
215 38.3981990814209  4.1177637577056885
216 38.33844184875488  4.108188629150391
217 38.453996658325195  4.129567384719849
218 38.68111991882324  4.037322759628296
219 38.66126823425293  3.76192307472229
220 38.58399200439453  3.7408738136291504
221 38.40896415710449  3.7081947326660156
222 38.775264739990234  3.79651415348053
223 39.00169563293457  4.108145475387573
224 39.2633056640625  4.021739363670349
225 38.94000244140625  3.8200314044952393
226 38.89206504821777  3.7912607192993164
227 39.23418617248535  4.23906397819519
228 39.164268493652344  4.2935943603515625
229 39.17648124694824  4.339730739593506
230 39.33233451843262  4.2180397510528564
231 39.074968338012695  4.212238550186157
232 38.97886276245117  4.082442283630371
233 38.77509689331055  4.117455363273621
234 39.387325286865234  4.142192363739014
235 39.319448471069336  3.954189896583557
236 39.22710990905762  3.957724452018738
237 39.277116775512695  3.8213781118392944
238 39.3568000793457  4.092164516448975
239 39.050580978393555  3.6854021549224854
240 39.10775947570801  3.899977445602417
241 38.87679672241211  3.8127310276031494
242 38.77070617675781  3.6415655612945557
243 38.72072219848633  3.598790168762207
244 38.62303352355957  3.6812896728515625
245 38.8539924621582  3.770671844482422
246 38.84856605529785  3.843431234359741
247 38.88999938964844  3.853010892868042
248 39.329280853271484  3.8783916234970093
249 39.26588249206543  4.311401605606079
250 39.448102951049805  4.212665557861328
251 39.132951736450195  4.055974960327148
252 39.54753494262695  4.284989595413208
253 39.098819732666016  3.949293375015259
254 39.00299072265625  3.9094475507736206
255 39.05298614501953  3.8862035274505615
256 39.278120040893555  4.0347820520401
257 39.08536720275879  3.9217101335525513
258 39.006683349609375  3.8104135990142822
259 38.64519691467285  3.955735445022583
260 38.632986068725586  4.00606906414032
261 38.504459381103516  3.818985104560852
262 38.52136421203613  3.9483858346939087
263 38.82279014587402  3.7979291677474976
264 39.10494422912598  3.8960591554641724
265 38.4909610748291  3.7226346731185913
266 38.74545478820801  3.9586544036865234
267 38.74747276306152  4.017435193061829
268 38.66564178466797  3.974311947822571
269 38.778526306152344  3.489322781562805
270 38.45294380187988  3.8418684005737305
271 38.63447570800781  3.9843779802322388
272 39.29611396789551  4.147576570510864
273 38.989192962646484  3.819960117340088
274 38.859182357788086  3.705270290374756
275 38.95977020263672  3.8775553703308105
276 39.13035774230957  4.141475439071655
277 39.03321838378906  3.915614366531372
278 38.70393753051758  3.8160080909729004
279 38.7791633605957  3.8205480575561523
280 38.86378288269043  3.7330509424209595
281 38.806846618652344  3.6630184650421143
282 39.05950927734375  3.891092538833618
283 39.796077728271484  4.0284987688064575
284 39.18458938598633  3.7362464666366577
285 38.98414421081543  3.8823249340057373
286 39.02232360839844  3.8321205377578735
287 39.220760345458984  3.6963462829589844
288 38.90115547180176  3.5728490352630615
289 38.78975868225098  3.337871789932251
290 39.37443923950195  3.6124911308288574
291 39.19794464111328  3.7754383087158203
292 39.1241569519043  3.7177940607070923
293 39.07647705078125  3.737120032310486
294 38.84371757507324  3.972208857536316
295 38.67096138000488  4.025532603263855
296 38.86236572265625  4.085712313652039
297 38.821393966674805  4.257205367088318
298 38.90790367126465  4.029152989387512
299 38.40730857849121  4.3305864334106445
300 38.42193412780762  4.477451324462891
301 38.58847999572754  4.499477863311768
302 38.51365089416504  4.523830413818359
303 38.54531288146973  4.108645439147949
304 38.458147048950195  4.20701003074646
305 38.73038291931152  3.874161124229431
306 38.52775573730469  3.9650702476501465
307 38.87696838378906  4.080444693565369
308 38.91530799865723  4.190731525421143
309 38.815927505493164  4.207044959068298
310 39.11750030517578  4.072375535964966
311 38.964141845703125  4.0890419483184814
312 38.8680534362793  4.227737903594971
313 38.840566635131836  4.0990777015686035
314 38.73445129394531  4.172960996627808
315 38.893123626708984  4.25693416595459
316 38.93380355834961  4.440897464752197
317 38.87002182006836  4.439056396484375
318 39.144845962524414  4.281990051269531
319 39.21658134460449  4.275400161743164
320 39.0184211730957  4.097296237945557
321 38.67368698120117  4.133854866027832
322 38.39028549194336  3.838570237159729
323 38.445640563964844  4.009181022644043
324 38.855499267578125  4.3190977573394775
325 38.78303146362305  4.265492677688599
326 38.89269256591797  4.325165271759033
327 38.78094291687012  4.30396294593811
328 38.95172309875488  4.4006102085113525
329 38.75911331176758  4.219405651092529
330 38.69150924682617  4.1062668561935425
331 38.26624298095703  3.9978243112564087
332 38.31961250305176  3.7502716779708862
333 38.490447998046875  4.00711452960968
334 38.368391036987305  3.814653158187866
335 37.79279708862305  3.5068130493164062
336 37.875389099121094  3.511629819869995
337 37.69220161437988  3.3327128887176514
338 38.05006790161133  3.7710394859313965
339 38.09982490539551  3.7648603916168213
340 38.1064453125  4.052005290985107
341 37.95002555847168  3.9308393001556396
342 38.15608787536621  4.021797776222229
343 38.18922996520996  3.8272359371185303
344 38.41318130493164  3.633300304412842
345 38.502302169799805  3.778012752532959
346 38.16878700256348  4.071515798568726
347 38.47024345397949  3.9067567586898804
348 38.095035552978516  3.9356777667999268
349 38.42873001098633  4.062551498413086
350 38.073808670043945  4.19092583656311
351 38.40643882751465  4.045435309410095
352 38.533958435058594  3.9481089115142822
353 38.27444839477539  3.7184290885925293
354 38.59709930419922  3.960317373275757
355 37.959415435791016  3.653999090194702
356 38.33889198303223  3.9163546562194824
357 38.41316604614258  4.016014337539673
358 38.50296592712402  4.101013422012329
359 38.4617862701416  3.9605777263641357
360 38.8582649230957  4.160035610198975
361 38.86781883239746  3.9695123434066772
362 39.03705596923828  3.993310332298279
363 39.0036506652832  3.9194514751434326
364 39.23456382751465  4.023713231086731
365 39.139522552490234  3.770522952079773
366 39.07729911804199  3.726289391517639
367 39.67693901062012  4.100344896316528
368 39.54056930541992  4.024011969566345
369 39.53057670593262  4.409932851791382
370 39.47538375854492  4.405300617218018
371 39.49780082702637  4.542097091674805
372 39.49735450744629  4.217764139175415
373 39.227745056152344  4.191127777099609
374 39.70249557495117  4.031916618347168
375 39.104726791381836  4.1526477336883545
376 39.33734321594238  4.140356779098511
377 39.192298889160156  4.0834808349609375
378 39.35421943664551  3.869957208633423
379 39.5969352722168  4.287221670150757
380 39.51615905761719  4.068148255348206
381 39.14305305480957  4.109173893928528
382 38.80602836608887  4.065262079238892
383 39.09974479675293  4.418978452682495
384 39.157249450683594  4.249121904373169
385 38.83915138244629  4.310524225234985
386 38.58439254760742  4.007044672966003
387 38.69720649719238  3.9387998580932617
388 38.50938606262207  4.1270610094070435
389 38.92081260681152  4.400716543197632
390 38.80096435546875  3.7653480768203735
391 38.688907623291016  3.8977919816970825
392 38.9621467590332  3.779711127281189
393 38.84958457946777  3.669287919998169
394 39.09173774719238  3.851850390434265
395 38.90124320983887  3.9039915800094604
396 38.87923812866211  3.9407310485839844
397 38.68490219116211  3.8175050020217896
398 38.58592414855957  3.987598180770874
399 38.32472610473633  3.9904685020446777
400 38.41259765625  4.132554531097412
401 38.141109466552734  3.8956505060195923
402 38.578914642333984  4.25429368019104
403 38.75777816772461  4.079850673675537
404 38.716590881347656  4.0088008642196655
405 38.4586124420166  3.940347671508789
406 38.57756423950195  3.849992513656616
407 38.48205375671387  4.06156051158905
408 38.54489707946777  4.173949241638184
409 38.5046329498291  4.09382688999176
410 38.51633071899414  4.083268404006958
411 38.4363956451416  3.812793016433716
412 38.472450256347656  4.485069990158081
413 38.59097480773926  4.30162787437439
414 37.977962493896484  4.181186199188232
415 37.990427017211914  4.2772276401519775
416 37.81415939331055  4.248743057250977
417 38.148794174194336  4.169092178344727
418 37.86800765991211  4.246245861053467
419 38.01597213745117  4.396742105484009
420 38.41558074951172  4.327758312225342
421 37.996965408325195  4.341409683227539
422 38.49154281616211  4.147695541381836
423 38.68397521972656  4.154463410377502
424 38.18015670776367  4.40156888961792
425 38.38884925842285  3.904992461204529
426 38.41338348388672  4.329633951187134
427 38.29496955871582  4.335188627243042
428 37.96839141845703  4.172897100448608
429 37.86251258850098  3.9642428159713745
430 37.903615951538086  3.984726667404175
431 38.2712345123291  4.130775570869446
432 38.33064270019531  4.293647527694702
433 38.145050048828125  4.123907566070557
434 37.912513732910156  4.272602796554565
435 38.622108459472656  4.301145315170288
436 38.415815353393555  3.7904856204986572
437 38.350685119628906  3.6861907243728638
438 37.93126678466797  3.6789767742156982
439 38.21551513671875  3.8314965963363647
440 37.87241744995117  4.040010333061218
441 37.879241943359375  3.6847094297409058
442 37.62600326538086  3.8173131942749023
443 38.279212951660156  3.9132922887802124
444 37.85413360595703  4.107838749885559
445 38.223026275634766  3.989772081375122
446 38.22822952270508  4.167265892028809
447 37.81755065917969  4.106139898300171
448 37.666086196899414  3.9766249656677246
449 38.095014572143555  3.8693692684173584
450 37.979854583740234  4.1926703453063965
451 37.69854545593262  4.28797459602356
452 37.689247131347656  4.01612913608551
453 37.891761779785156  3.7590579986572266
454 37.358482360839844  3.7669522762298584
455 37.31962966918945  4.0641937255859375
456 37.63063621520996  3.969557762145996
457 37.66776657104492  3.8607884645462036
458 37.41441535949707  3.7248690128326416
459 37.75634574890137  4.029181718826294
460 37.831085205078125  3.8830201625823975
461 37.63850212097168  3.8363555669784546
462 37.636831283569336  3.837674379348755
463 37.88552474975586  3.8468048572540283
464 38.17743492126465  4.1148681640625
465 38.062124252319336  4.021727919578552
466 37.962106704711914  3.7221415042877197
467 38.060503005981445  3.9397283792495728
468 38.22394561767578  4.091098308563232
469 38.31216621398926  3.9379258155822754
470 38.379661560058594  4.061815977096558
471 37.96660614013672  4.085167407989502
472 37.64168930053711  4.365011930465698
473 37.95944023132324  4.333611249923706
474 37.88853073120117  4.211435675621033
475 38.04939079284668  4.170192837715149
476 38.107940673828125  4.293311595916748
477 37.7525520324707  4.059416055679321
478 37.81279945373535  4.0879902839660645
479 37.64207649230957  3.9562166929244995
480 38.011783599853516  4.0994603633880615
481 38.02890205383301  3.948614478111267
482 37.755598068237305  4.308624267578125
483 37.62281799316406  4.365194201469421
484 37.44405174255371  4.05380654335022
485 37.60304832458496  4.008359909057617
486 37.75754737854004  3.7394481897354126
487 37.70647621154785  4.184347629547119
488 37.73840522766113  3.959722876548767
489 37.74371528625488  3.8473907709121704
490 37.7818603515625  3.774687647819519
491 37.61796951293945  3.624209403991699
492 37.806827545166016  3.9051260948181152
493 37.783973693847656  3.9707672595977783
494 37.879886627197266  3.86661434173584
495 37.955617904663086  4.083860635757446
496 38.029375076293945  4.097440242767334
497 37.887481689453125  3.9617650508880615
498 38.06840896606445  3.8697980642318726
499 38.43543815612793  4.074409365653992
500 37.83603096008301  3.941742777824402
501 38.19425010681152  4.002444267272949
502 38.16456413269043  4.178313493728638
503 38.35455894470215  3.894184112548828
504 37.922964096069336  3.666053056716919
505 38.289730072021484  4.096614122390747
506 38.32479667663574  4.032940030097961
507 38.60087966918945  3.781238317489624
508 38.38582420349121  3.9737521409988403
509 38.58381271362305  4.214681386947632
510 38.55430221557617  4.310816287994385
511 38.634342193603516  4.031552076339722
512 38.42683792114258  4.266366720199585
513 38.456857681274414  4.539505481719971
514 38.61247444152832  4.369433879852295
515 38.80208778381348  4.489568710327148
516 38.54865646362305  4.375115871429443
517 38.48850059509277  4.432271957397461
518 38.595211029052734  4.384829521179199
519 38.672115325927734  4.369802713394165
520 38.476051330566406  4.587838172912598
521 38.35656547546387  4.586095571517944
522 38.49769592285156  4.562053918838501
523 38.95798873901367  4.550468683242798
524 38.93362045288086  4.545663118362427
525 38.951087951660156  4.527830600738525
526 38.93074607849121  4.481597185134888
527 38.65893745422363  4.209421634674072
528 39.052927017211914  4.588388681411743
529 39.044349670410156  4.307010889053345
530 39.198604583740234  4.298358917236328
531 38.91158485412598  4.792492628097534
532 38.87839889526367  4.544691324234009
533 39.45882034301758  4.34380030632019
534 39.1623649597168  4.217423439025879
535 39.02441596984863  4.301586866378784
536 39.08920669555664  4.160649418830872
537 38.6474666595459  4.178516268730164
538 38.54109573364258  3.8212486505508423
539 38.2071533203125  3.731973886489868
540 38.71395301818848  3.965031147003174
541 38.91732406616211  3.913205146789551
542 38.88050651550293  3.9731963872909546
543 39.105228424072266  3.7894394397735596
544 39.07939529418945  3.7363091707229614
545 39.10195541381836  3.9166507720947266
546 39.29185104370117  3.7242519855499268
547 38.70492744445801  3.7263967990875244
548 38.97336196899414  3.879304885864258
549 39.03032302856445  3.98227858543396
550 38.49506759643555  3.8306360244750977
551 38.50358009338379  3.7357856035232544
552 38.46596145629883  4.230246305465698
553 38.387887954711914  3.8141943216323853
554 38.19500732421875  3.821033239364624
555 38.47662353515625  3.8859663009643555
556 38.61585235595703  3.9709081649780273
557 38.24459457397461  3.659811496734619
558 38.64082145690918  3.7478830814361572
559 38.81345558166504  3.8675246238708496
560 38.78968811035156  3.7797340154647827
561 38.92975425720215  4.163056135177612
562 38.6407470703125  4.174203634262085
563 38.40551948547363  4.001509666442871
564 38.23044776916504  4.060559868812561
565 38.25537300109863  4.075060248374939
566 38.51117706298828  4.191819906234741
567 38.39388847351074  4.036137819290161
568 38.0976676940918  4.332815170288086
569 38.03593826293945  4.194085121154785
570 38.19485855102539  4.10699987411499
571 38.713409423828125  4.227457523345947
572 38.44760704040527  4.068572759628296
573 38.66700744628906  4.075133800506592
574 38.69601821899414  4.178601503372192
575 38.5424919128418  4.1218225955963135
576 38.44186973571777  3.955288052558899
577 38.07756233215332  4.021857738494873
578 38.161848068237305  4.115857362747192
579 38.37555122375488  4.390236973762512
580 38.14129829406738  4.01162588596344
581 38.56818962097168  4.310013771057129
582 38.53051948547363  4.328647613525391
583 38.47430992126465  3.9636683464050293
584 38.516775131225586  4.131121039390564
585 38.2630558013916  4.517929792404175
586 38.243125915527344  4.343577861785889
587 38.4287223815918  4.327897548675537
588 38.456417083740234  4.4986960887908936
589 38.39959526062012  4.296405076980591
590 38.24788475036621  3.8935827016830444
591 38.42729187011719  4.216918230056763
592 38.28314208984375  4.020240306854248
593 38.56539535522461  4.03634774684906
594 38.84063911437988  3.7668811082839966
595 38.562625885009766  3.832645893096924
596 38.584781646728516  3.645749568939209
597 39.00304412841797  3.914570689201355
598 39.12259101867676  3.889902353286743
599 39.319705963134766  3.781832695007324
600 39.354692459106445  3.903894066810608
601 39.12370681762695  4.0445029735565186
602 39.13630485534668  4.058443903923035
603 39.38738822937012  4.415523529052734
604 39.327049255371094  4.33942174911499
605 39.22731018066406  4.260623097419739
606 38.87200164794922  4.132303237915039
607 38.78157043457031  4.070854306221008
608 38.739763259887695  4.145963907241821
609 38.61647415161133  4.199508905410767
610 38.366844177246094  3.9465588331222534
611 38.57555389404297  3.6245352029800415
612 38.780269622802734  3.831134557723999
613 38.922950744628906  3.7848747968673706
614 38.592647552490234  3.9044859409332275
615 38.75762748718262  3.959836721420288
616 38.39063835144043  3.894253373146057
617 39.078529357910156  3.9191718101501465
618 39.00666427612305  3.7932769060134888
619 39.16006278991699  4.09903621673584
620 39.02445411682129  4.094836592674255
621 38.99798583984375  4.12584662437439
622 39.41020393371582  4.181356191635132
623 38.69478797912598  4.06505811214447
624 39.05971336364746  4.041448712348938
625 39.06630516052246  4.0775593519210815
626 39.00819396972656  4.025210976600647
627 38.86996650695801  3.9397499561309814
628 38.86197280883789  4.227097272872925
629 39.15263557434082  4.464391469955444
630 38.991031646728516  4.521344184875488
631 38.95326042175293  4.177102327346802
632 39.18032264709473  4.527435779571533
633 39.03838920593262  4.352589130401611
634 39.22346305847168  4.8618738651275635
635 38.836647033691406  4.653696775436401
636 38.83825874328613  4.661184072494507
637 38.87580680847168  4.593283414840698
638 38.31534385681152  4.07943594455719
639 37.99725532531738  3.750319004058838
640 38.54066276550293  3.9800472259521484
641 38.08456802368164  3.8966716527938843
642 38.51536750793457  4.035472393035889
643 38.66043663024902  4.064644932746887
644 38.50971603393555  4.2021565437316895
645 38.33686637878418  3.7788299322128296
646 38.71882438659668  3.719451665878296
647 38.33567810058594  3.647220253944397
648 38.45432662963867  3.5998533964157104
649 38.53850555419922  3.520509123802185
650 38.53326416015625  3.4653117656707764
651 38.482154846191406  3.443234443664551
652 38.8223819732666  3.8727718591690063
653 38.51963424682617  3.8285486698150635
654 38.11393165588379  3.8593567609786987
655 38.33807182312012  3.994608998298645
656 38.55352210998535  4.091988205909729
657 38.712358474731445  3.9313026666641235
658 38.45214653015137  4.3487982749938965
659 38.555458068847656  4.037032842636108
660 38.201210021972656  4.054823994636536
661 38.830379486083984  3.938652276992798
662 38.230756759643555  3.924026846885681
663 38.459360122680664  3.923083782196045
664 38.57778549194336  3.7979074716567993
665 38.53135108947754  3.9153486490249634
666 38.320547103881836  3.867699146270752
667 38.27553939819336  3.599993348121643
668 38.60827827453613  3.4847140312194824
669 38.48436737060547  3.5998706817626953
670 38.2745246887207  3.7388763427734375
671 38.32058334350586  3.527855634689331
672 38.59757041931152  3.4784696102142334
673 38.40685844421387  3.3346760272979736
674 38.31451988220215  3.5914502143859863
675 38.777339935302734  3.4201853275299072
676 38.46760940551758  3.77787446975708
677 38.515499114990234  3.4866228103637695
678 38.60321235656738  3.4469059705734253
679 38.6994743347168  3.7030203342437744
680 38.455034255981445  3.7813847064971924
681 38.358652114868164  3.6586220264434814
682 38.647789001464844  3.598515272140503
683 38.58856964111328  3.5111124515533447
684 38.44765663146973  3.546808123588562
685 38.65735054016113  3.8779715299606323
686 38.73540115356445  3.606774091720581
687 39.017744064331055  3.770582437515259
688 38.92890167236328  3.6314964294433594
689 38.79374122619629  3.9115296602249146
690 38.34049415588379  3.740456461906433
691 38.35671615600586  3.6088171005249023
692 38.46790885925293  3.597569704055786
693 38.75446701049805  3.7595458030700684
694 38.74752998352051  3.563300848007202
695 38.385040283203125  3.1475082635879517
696 38.6013126373291  3.2543678283691406
697 38.50144577026367  3.2835882902145386
698 38.08357048034668  2.993139386177063
699 38.26193046569824  3.3581262826919556
700 38.42720413208008  3.5339328050613403
701 38.462018966674805  3.502763271331787
702 38.56235885620117  3.612043261528015
703 38.42972755432129  3.497737407684326
704 38.3978271484375  3.264599561691284
705 38.445125579833984  3.462539792060852
706 38.72662544250488  3.457781195640564
707 38.699052810668945  3.474566102027893
708 38.79486656188965  3.7368017435073853
709 38.97305679321289  3.843982458114624
710 39.152381896972656  3.974489212036133
711 38.72085189819336  3.884293794631958
712 38.83339309692383  3.740525245666504
713 39.141523361206055  4.037431240081787
714 38.725135803222656  3.8795934915542603
715 38.97773742675781  3.686432361602783
716 38.710100173950195  4.138714075088501
717 39.001665115356445  3.967208981513977
718 38.70634460449219  4.0291876792907715
719 38.784658432006836  3.9769210815429688
720 38.92490768432617  4.036389589309692
721 39.02375602722168  3.846943736076355
722 39.21877098083496  4.1346752643585205
723 38.860816955566406  3.842437982559204
724 39.110408782958984  3.9809387922286987
725 39.08408164978027  3.919940710067749
726 38.79326629638672  4.209651947021484
727 39.00369644165039  4.095494508743286
728 38.71827507019043  3.984299898147583
729 38.631290435791016  3.801459312438965
730 38.76020622253418  3.947681427001953
731 38.678466796875  3.925204873085022
732 38.352121353149414  3.7888020277023315
733 38.617116928100586  3.5055370330810547
734 38.138099670410156  3.845589280128479
735 38.359426498413086  3.7625824213027954
736 38.58734321594238  3.9184420108795166
737 38.900211334228516  4.021011590957642
738 38.254011154174805  3.8777599334716797
739 38.4327507019043  3.9862685203552246
740 39.30172920227051  4.124194145202637
741 39.23345756530762  4.015227556228638
742 39.15475845336914  4.014456033706665
743 39.06500244140625  4.120120048522949
744 39.11174201965332  4.170660495758057
745 39.30483627319336  4.19941258430481
746 38.95947265625  4.0057172775268555
747 38.88540267944336  4.278921842575073
748 39.001068115234375  4.21434223651886
749 39.02956771850586  4.208816766738892
750 39.055747985839844  4.013577938079834
751 39.03975868225098  4.022904992103577
752 38.675981521606445  4.174282908439636
753 38.629703521728516  4.005784034729004
754 38.63595962524414  3.9923880100250244
755 38.57964897155762  3.9139825105667114
756 38.33969306945801  3.9927730560302734
757 38.71201705932617  3.8688876628875732
758 38.21613883972168  3.6781787872314453
759 38.58234786987305  3.7947909832000732
760 38.157358169555664  3.7856903076171875
761 38.55910682678223  3.867032766342163
762 38.60686492919922  3.981129765510559
763 38.40880012512207  3.8000783920288086
